"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"sdhA",1580.80773645495,-0.902476523572238,0.187712718656925,-4.80775373149678,1.52635629521335e-06,4.4768394520747e-06
"sdhB",831.30165659664,-0.896935783241276,0.242941340816129,-3.69198498793224,0.000222510601738918,0.00049705272297537
"sucA",4688.27960226327,-1.40609906571259,0.140737203974812,-9.99095495718556,1.66965385877906e-23,1.63021611862689e-22
"sucB",2843.45584185669,-2.00736897162586,0.151478529464472,-13.2518382553791,4.40284971549096e-40,8.77198391514258e-39
"sucC",2428.46690891075,-2.20687098163712,0.154783177427626,-14.2578219307394,4.00768610771292e-46,1.04887548250972e-44
"sucD",2092.57325136472,-2.65515117636065,0.171907401463179,-15.4452405990754,8.12239721155714e-54,2.80666897396228e-52
"mngR",572.849380845303,-1.61435697834566,0.381209675130753,-4.23482687786438,2.28727849636035e-05,5.85792286589566e-05
"mngA",466.162819224698,-5.33854763641421,0.495052006963923,-10.7838117234484,4.10514366768705e-27,4.75315456601567e-26
"mngB",1051.76860215384,-2.91954626927786,0.43218415915823,-6.75532919800737,1.4251130441795e-11,6.58649424702815e-11
"cydA",35866.3615882301,-1.50806465513879,0.213778375894176,-7.05433675801386,1.73425911909702e-12,8.58012089906727e-12
"cydB",18069.3473523807,-1.60807433648483,0.228338471497518,-7.04250285087115,1.88816970530117e-12,9.26900622258276e-12
"cydX",1066.9151450193,-1.68863405674355,0.206487208963925,-8.17791118983341,2.8880649579389e-16,1.88963185043843e-15
"ybgE",2613.59265717828,-1.08926116045355,0.200016875814035,-5.44584628682176,5.15596486463447e-08,1.77331513190344e-07
"ybgC",1501.39359620681,-0.81049004313873,0.297866630741352,-2.72098301552451,0.00650881056217616,0.0113878437960859
"tolQ",2479.28957370983,-0.147114177156168,0.27994052241635,-0.525519406359355,0.599222166263715,0.655056757633319
"tolR",1243.16136995929,-0.525725580401393,0.28838483579225,-1.82300008583017,0.0683033778925071,0.0973592782528388
"tolA",2633.25245530047,-0.977037611140582,0.287450620507601,-3.39897548112876,0.000676387797114275,0.00141249444128255
"tolB",6933.54726192869,-0.865383472137451,0.220216387817529,-3.92969606264955,8.50533016045088e-05,0.000201279161581992
"pal",7713.74702969827,-1.16068720618458,0.191376573943768,-6.06493878673795,1.32003918172272e-09,5.22230170014275e-09
"cpoB",4339.62359176326,-1.14494648343901,0.290670200749452,-3.93898817452539,8.182596273658e-05,0.00019447406404293
"lysT",7540.54725776561,-1.41154647994686,0.241099539210347,-5.85462122644442,4.78098372978872e-09,1.81047012301845e-08
"valT",3521.98471831501,-1.53732266885451,0.233038364950672,-6.59686515213885,4.19942392602723e-11,1.87238427669541e-10
"lysW",2647.37459597477,-1.55315454238331,0.285268321082691,-5.44453914997838,5.19396800092324e-08,1.78499770536779e-07
"valZ",1787.01143710622,-1.68826862294091,0.259069927143079,-6.51665224736221,7.18938360562216e-11,3.14526643794924e-10
"lysY",1273.36011483244,-1.51904274053507,0.341595825247209,-4.44690077648271,8.71180528539898e-06,2.36684980204667e-05
"lysZ",3094.83922909183,-1.99467804396014,0.359646275179874,-5.54622188972351,2.91908339135936e-08,1.02713650278301e-07
"lysQ",841.75243899946,-2.30134276901609,0.333544940683845,-6.89964825818612,5.21314565639065e-12,2.47932722991568e-11
"nadA",2660.71926228554,-5.44991748432117,0.338043153374235,-16.121957891831,1.78851858091561e-58,7.39310063868201e-57
"pnuC",1917.26227990228,-4.67289889268841,0.312805358195083,-14.9386791826441,1.84597904541891e-50,5.55426212101214e-49
"zitB",2205.81697246218,-4.35082617289833,0.403111184522351,-10.7931169859592,3.70989268283719e-27,4.31811982531287e-26
"ybgS",1769.32701483572,-1.73572060194536,0.333207917197944,-5.20912172958438,1.89736606331778e-07,6.19796905321607e-07
"aroG",14355.2804209068,-2.73971458808758,0.217213145746444,-12.6130238511701,1.78991256481199e-36,3.05667307882757e-35
"gpmA",13586.2709045528,-3.6971362525595,0.223460689255498,-16.5449066897503,1.74234503654038e-61,8.02749176731054e-60
"galM",5137.57462792629,-3.47263468729664,0.426892610434114,-8.13467978226482,4.13028614587789e-16,2.67470799754289e-15
"galK",371.407768774186,-2.39404944174397,0.428825526699931,-5.58280534316045,2.3666958925862e-08,8.44866499831216e-08
"galT",6822.47602705153,0.366230384617022,0.410187058745896,0.892837491598914,0.371944205583326,0.434524358503711
"galE",18066.4862891666,0.739760334479924,0.391983837056729,1.88722152432235,0.0591305364022024,0.0858897742223125
"modF",9141.34998034202,-5.41409747534305,0.431250676830957,-12.5544092246498,3.75976909115221e-36,6.29903738263872e-35
"modE",3586.49180449022,-3.56871103957876,0.416657180505753,-8.56510149482347,1.0798068809904e-17,7.66610888382106e-17
"acrZ",1274.69089127268,-4.58342814307108,0.482022492876561,-9.50874328647737,1.92979695247915e-21,1.69354998428874e-20
"modA",5412.36441048325,-5.22188807163933,0.520987766225175,-10.0230531505079,1.20715106064497e-23,1.18386455459705e-22
"modB",5143.59009510967,-6.35465779254579,0.50054310491408,-12.6955255804324,6.26082285004762e-37,1.10766477863043e-35
"modC",12041.8880407091,-6.36669308936549,0.512991113126008,-12.4109227751897,2.28009663939434e-35,3.69409063591251e-34
"ybhA",6144.88365862996,-4.1253575125398,0.494619359496753,-8.34046915740848,7.39963616616273e-17,5.02743329691824e-16
"pgl",9061.55929984842,-3.81624152325286,0.467263517754358,-8.16721481187638,3.15590660181137e-16,2.0587868583793e-15
"ybhD",5590.8875862225,-7.58395735837061,0.520662080185247,-14.5659875128074,4.62256086717766e-48,1.31061453304659e-46
"ybhH",6322.7718063553,-10.112409934508,0.835030786880645,-12.1102240700419,9.32391059088981e-34,1.41717032795552e-32
"ybhI",10461.7039107967,-10.0760914677658,0.814767070996153,-12.3668368868252,3.95075295228545e-35,6.3542473847122e-34
"ybhJ",23831.5747413547,-7.9440391768134,0.763909798261901,-10.3991848185325,2.50063251714714e-25,2.69106998134837e-24
"ybhC",14359.6893650293,-4.09827376075737,0.434571446441292,-9.43060984406168,4.07711506221405e-21,3.54284477803001e-20
"ybhB",620.672609795268,-1.75517192019692,0.145881644757514,-12.0314788273355,2.42772876379832e-33,3.57928144075999e-32
"bioA",1013.05962762794,-5.00372600985955,0.2135672437332,-23.4292765238403,2.15051169390452e-121,3.6583512392845e-119
"bioB",1033.17065834858,-5.64890705997595,0.294076207362523,-19.2089904540025,3.11260098392814e-82,2.69941846115964e-80
"bioF",1013.21629431876,-5.58321441281808,0.294441416034876,-18.9620552978075,3.51150082755659e-80,2.93044682269487e-78
"bioC",639.987687650633,-3.89855398501567,0.252634897179221,-15.4315735020962,1.00392411511361e-53,3.44213671406781e-52
"bioD",392.647231105124,-4.04744499821548,0.259584813581717,-15.5919945484074,8.25164237779189e-55,3.0669759863003e-53
"uvrB",2892.36509477852,-1.58196846601268,0.255617181875828,-6.1888189768916,6.06166450146789e-10,2.47559945429293e-09
"ybhK",385.395866754979,-0.718198081443167,0.214801576854217,-3.34354194210874,0.000827161893562273,0.00170720347887351
"moaA",2044.53752287003,0.378393429218441,0.141672862457317,2.67089562994072,0.00756491645619758,0.0130906202995939
"moaB",704.742239513159,0.938116182864787,0.196323617760085,4.77841735787084,1.76680352675655e-06,5.13778566656424e-06
"moaC",495.580108644985,0.877426972423952,0.190297510227633,4.61081688023336,4.010897385794e-06,1.12436761322748e-05
"moaD",293.291610593838,0.990722337214429,0.215392594862851,4.59961187544661,4.23278826342333e-06,1.18416334529547e-05
"moaE",373.402781361699,0.809523200152363,0.235980577571059,3.43046537339963,0.00060254687078752,0.00126907848071105
"ybhL",1465.53348191099,0.097154517813573,0.157246472335359,0.617848631964039,0.536675122592463,0.595363448012657
"ybhM",93.1274616981499,-1.17712831873305,0.374169922611201,-3.14597258517809,0.00165535521305923,0.00323822914965103
"ybhN",93.9554649710344,-1.82445204708849,0.319456509572551,-5.71111244384941,1.12240052673867e-08,4.14043163449968e-08
"clsB",211.490844109129,-0.896499585545387,0.259955002116526,-3.4486721865176,0.000563350165787666,0.00119106012585031
"ybhP",174.903075331477,-1.0721529577208,0.24160285146916,-4.43766682057419,9.09392373450672e-06,2.46310010273872e-05
"ybhQ",203.819851483546,0.183150115101642,0.190578454520497,0.961022144724887,0.336541033465467,0.398426389458716
"ybhR",193.359271744995,-0.4073424843359,0.207749893350521,-1.9607349865091,0.049909945540533,0.0735593765830648
"ybhS",225.344160106005,0.181382425726403,0.271843495636542,0.667231067278924,0.504624549644367,0.56376720966836
"ybhF",549.561042392981,0.0504226054309355,0.252598201165961,0.199615853154105,0.841781028290842,0.871127161471782
"ybhG",460.577518671801,-0.402529241430587,0.246832105742863,-1.63078153961836,0.102936424029376,0.141218301328142
"cecR",321.573697083439,-0.407259929048042,0.180256417459958,-2.25933664269407,0.0238624522285662,0.0374666759698078
"rhlE",3497.08480744823,1.90109011315209,0.185654719111912,10.2399234570823,1.31340237054036e-24,1.35412090557109e-23
"ybiA",225.145656863612,1.39690170410577,0.16828547557791,8.30078590745079,1.03424923723548e-16,6.91009724515486e-16
"dinG",1376.18646145097,0.342057296080105,0.200204832962434,1.70853665727584,0.087536810596017,0.121983400524947
"ybiB",742.775530805761,-0.310420831400672,0.193721200742551,-1.60241021741968,0.109064926904293,0.148246518653254
"hcxB",489.310173918127,-0.869134952505086,0.230631274317334,-3.76850431528731,0.000164228646654884,0.000373653963042465
"ybiJ",261.073769511287,-0.816799194476322,0.231203549311045,-3.53281425354529,0.000411161241530518,0.000885809143346071
"ybiI",74.6494994315616,-1.58495526488867,0.272780862003688,-5.81036093678465,6.23382961258604e-09,2.34457724289694e-08
"ybiX",204.195790975101,-2.81420977091143,0.308502361922124,-9.12216604559359,7.36375957041142e-20,5.93258808377591e-19
"fiu",881.090976766332,-3.62565128212355,0.31510199474646,-11.5062784195982,1.2265820255206e-30,1.60984341212986e-29
"mcbA",42.3441744540056,-0.179915722027286,0.348317122357504,-0.516528503708255,0.605485336360916,0.660434437169995
"rlmF",303.857435004712,1.15553852336256,0.193735795299344,5.96450708335607,2.45373625482289e-09,9.5200661886681e-09
"ybiO",227.972337113062,0.0130233406433943,0.180408204703372,0.0721881838179552,0.942452148587408,0.953227956369107
"glnQ",4790.41892473571,2.40425877987349,0.117319907588704,20.4931867855049,2.47641115245309e-93,2.73829163182501e-91
"glnP",3801.13671425813,2.12545175827931,0.136471695606749,15.5743046118803,1.0883013917089e-54,3.97814632688303e-53
"glnH",6764.77900141124,1.37721823450317,0.127511363906445,10.8007489866835,3.41407133724073e-27,3.98428430728648e-26
"dps",14748.0261241368,1.97750117273698,0.281319126183495,7.02938758400354,2.07442006388131e-12,1.01720176746641e-11
"rhtA",143.355946823454,0.329730265503637,0.203510859680603,1.62020968326274,0.105187242045608,0.143726651704579
"yliM",2503.94184936104,1.99979081323293,0.226285356065795,8.83747339200981,9.79075489275625e-19,7.41515563196248e-18
"ompX",20341.5117900066,0.704869958124211,0.163152133114449,4.32032327539201,1.55800787766301e-05,4.07514420041602e-05
"opgE",676.922313788451,1.41222919168125,0.146525946526701,9.63808270928928,5.52094827706313e-22,4.9835008631531e-21
"rybA",1796.3012918552,-1.59843589406114,0.242759582384245,-6.58443995644673,4.5660320197862e-11,2.0276666288669e-10
"mntR",122.731415775301,-0.370313143141409,0.273982998132516,-1.35159168877443,0.176505970555132,0.227377922844866
"ybiR",253.669059606506,-0.196897085082522,0.155895276750152,-1.26300866316869,0.206586066366456,0.261215029027683
"ldtB",2348.91656028134,0.787914286434625,0.120607538782665,6.53287758283873,6.45178780288625e-11,2.8366061085652e-10
"ybiT",2455.94289321172,1.26721551282207,0.125035408454249,10.1348532266821,3.86954245043953e-24,3.88094926491928e-23
"ybiU",118.519632022809,0.43342617236736,0.193582545931497,2.23897340683151,0.0251576465225007,0.0393605484856812
"ybiV",140.175759277021,0.369535178989288,0.204031514242601,1.81116716386223,0.0701149794096413,0.0997486503470067
"ybiW",179.658694169353,0.356215035392892,0.232797675926825,1.53014858921899,0.125979953476073,0.168544868186531
"ybiY",25.6822563063836,0.0483334068309521,0.410541850331022,0.117730766770746,0.906280987944054,0.924678387468639
"fsaA",135.796094207568,0.40517336483308,0.199135923479127,2.03465732226637,0.0418853652516417,0.0629276394388625
"moeB",359.171541158171,-0.125135809146265,0.183110351858738,-0.683390140841418,0.494360348279949,0.554400562992447
"moeA",602.91178036724,-0.103800982478558,0.158027619528689,-0.656853420864914,0.511275170885359,0.56975814583672
"iaaA",376.069557476195,-2.44885192007675,0.453791812151691,-5.39642156271025,6.79831111108747e-08,2.3058995432776e-07
"gsiA",723.482065385744,-1.576546975593,0.328777665178356,-4.79517662715242,1.62531559666957e-06,4.75762467509564e-06
