"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"yjjW",96.1163738687773,1.71915604697089,0.20926948411494,8.21503457248766,2.12103141433325e-16,8.16478269228984e-16
"yjjI",526.478183977779,3.15453814428491,0.142266555718992,22.1734344262598,6.199496318995e-109,1.79361217186924e-107
"deoC",1483.2408484041,0.88957545108752,0.130641477380482,6.80928805249738,9.80829169524843e-12,3.00871537102571e-11
"deoA",2164.59214884409,1.07377627593502,0.14609067441111,7.35006721177379,1.98107213245603e-13,6.61199363212556e-13
"deoB",11143.0716516961,1.6975248338304,0.128721769750991,13.1875504595238,1.0349372827594e-39,8.76587094503612e-39
"deoD",7211.42380317888,2.15463601129157,0.132776497153787,16.2275406979293,3.22108629999669e-59,4.1760168375193e-58
"yjjJ",743.74115891472,1.23780037927179,0.121424598930113,10.1939836752866,2.10939200928743e-24,1.12140501692969e-23
"lplA",550.592951018284,0.173568285708986,0.130631314226796,1.32868819958165,0.183950859689211,0.227384276076365
"ytjB",224.342694686321,-0.139860846245352,0.151476802286779,-0.923315280847853,0.355842926845181,0.410679943075365
"serB",1243.95286204959,0.534196985897346,0.103841019235927,5.14437348388934,2.68415067960981e-07,6.34887103520444e-07
"radA",598.471223671885,0.443436952377452,0.106205723748668,4.17526416398073,2.97640463026083e-05,6.06647988600067e-05
